vote_id;comment_id;user_id;gender;age;content;vote;label
8344;226;350;masc;29.0;Está senhora por ser muito inteligente e culta, com certeza o Leonardo estaria lavando louças, cortando grama, não seria péreo, e aliás você não teria a menor chance , pois com cderteza ela gosta de pessoas cultas , e pelo que você escreve aqui, não deve ser o seu caso.;0;0.0
121;226;1;fem;24.0;Está senhora por ser muito inteligente e culta, com certeza o Leonardo estaria lavando louças, cortando grama, não seria péreo, e aliás você não teria a menor chance , pois com cderteza ela gosta de pessoas cultas , e pelo que você escreve aqui, não deve ser o seu caso.;0;0.0
12590;1161;568;masc;21.0;Se não for protagonista é meio obvio que sendo homem ou mulher não ira ganhar o mesmo...acadelou-se.;0;0.5
10769;1161;360;fem;27.0;Se não for protagonista é meio obvio que sendo homem ou mulher não ira ganhar o mesmo...acadelou-se.;1;0.5
10339;1161;289;fem;28.0;Se não for protagonista é meio obvio que sendo homem ou mulher não ira ganhar o mesmo...acadelou-se.;1;0.5
7318;1161;1;fem;24.0;Se não for protagonista é meio obvio que sendo homem ou mulher não ira ganhar o mesmo...acadelou-se.;0;0.5
8437;2413;355;fem;24.0;"o vestibular para ""carreiras científicas"" é mais difícil para mulheres ou é o mesmo que os homens fazem? e os cursos? as médias para aprovação são diferentes?";1;0.75
7859;2413;312;masc;28.0;"o vestibular para ""carreiras científicas"" é mais difícil para mulheres ou é o mesmo que os homens fazem? e os cursos? as médias para aprovação são diferentes?";1;0.75
3595;2413;31;fem;25.0;"o vestibular para ""carreiras científicas"" é mais difícil para mulheres ou é o mesmo que os homens fazem? e os cursos? as médias para aprovação são diferentes?";1;0.75
1624;2413;48;masc;24.0;"o vestibular para ""carreiras científicas"" é mais difícil para mulheres ou é o mesmo que os homens fazem? e os cursos? as médias para aprovação são diferentes?";0;0.75
7090;2428;52;masc;23.0;vejam o que aconteceu quando uma mulher assumiu a presidencia do Brasil !;1;1.0
4510;2428;159;fem;22.0;vejam o que aconteceu quando uma mulher assumiu a presidencia do Brasil !;1;1.0
375;2428;10;masc;22.0;vejam o que aconteceu quando uma mulher assumiu a presidencia do Brasil !;1;1.0
11866;81;509;masc;29.0;Parabéns a primeira dama da França! vc é mil vezes melhor do que essa daqui do brasil,vc tem postura,tem licitude, não se casou com um velho horroso desses que temos aqui no brasil por dinheiro,velhos que sabem que essas espertas só estão com eles por causa de algum trocado,isso é que é humilhante,Viva a primeira dama da França! fora bozo! moro quem com porcos anda farelo come, não esqueça desse ditado! gilmar na cadeia! fora suprema corte de bandidos!;1;1.0
4583;81;169;fem;28.0;Parabéns a primeira dama da França! vc é mil vezes melhor do que essa daqui do brasil,vc tem postura,tem licitude, não se casou com um velho horroso desses que temos aqui no brasil por dinheiro,velhos que sabem que essas espertas só estão com eles por causa de algum trocado,isso é que é humilhante,Viva a primeira dama da França! fora bozo! moro quem com porcos anda farelo come, não esqueça desse ditado! gilmar na cadeia! fora suprema corte de bandidos!;1;1.0
1916;81;60;fem;34.0;Parabéns a primeira dama da França! vc é mil vezes melhor do que essa daqui do brasil,vc tem postura,tem licitude, não se casou com um velho horroso desses que temos aqui no brasil por dinheiro,velhos que sabem que essas espertas só estão com eles por causa de algum trocado,isso é que é humilhante,Viva a primeira dama da França! fora bozo! moro quem com porcos anda farelo come, não esqueça desse ditado! gilmar na cadeia! fora suprema corte de bandidos!;1;1.0
8539;2455;363;fem;26.0;as mulheres xingam tanto machistas, mas apoiam feministas...;1;1.0
3017;2455;99;fem;22.0;as mulheres xingam tanto machistas, mas apoiam feministas...;1;1.0
592;2455;18;masc;20.0;as mulheres xingam tanto machistas, mas apoiam feministas...;1;1.0
11373;4021;482;masc;33.0;o argumento da vitima em questão ñ se sustenta mentiu que estava drogada disse que foi levada a força e os vídeos e o exame toxicológico prova o contrario ela deveria passar de vitima para réu pois com toda a certeza se jogassem esse rapas para os leões na cadeia a vida dele seria ceifada e por uma mentira tem que ter leis para punir vigaristas que visa o bem alheio se tivessem metido naja na cadeia deria dado um pequeno exemplo.;1;1.0
7186;4021;305;masc;23.0;o argumento da vitima em questão ñ se sustenta mentiu que estava drogada disse que foi levada a força e os vídeos e o exame toxicológico prova o contrario ela deveria passar de vitima para réu pois com toda a certeza se jogassem esse rapas para os leões na cadeia a vida dele seria ceifada e por uma mentira tem que ter leis para punir vigaristas que visa o bem alheio se tivessem metido naja na cadeia deria dado um pequeno exemplo.;1;1.0
8406;204;348;fem;20.0;A minha Mãe tem 20 anos à mais que eu, a Brigite tem 24 anos mais que ele !;1;0.3333333333333333
5604;204;213;fem;19.0;A minha Mãe tem 20 anos à mais que eu, a Brigite tem 24 anos mais que ele !;0;0.3333333333333333
4122;204;154;masc;31.0;A minha Mãe tem 20 anos à mais que eu, a Brigite tem 24 anos mais que ele !;0;0.3333333333333333
10668;2153;26;masc;25.0;Envelhecer é para todo mundo, não há exceções! Aliás, morrendo antes, até há...;0;0.3333333333333333
10190;2153;250;masc;23.0;Envelhecer é para todo mundo, não há exceções! Aliás, morrendo antes, até há...;1;0.3333333333333333
3482;2153;125;fem;24.0;Envelhecer é para todo mundo, não há exceções! Aliás, morrendo antes, até há...;0;0.3333333333333333
6770;1021;141;masc;47.0;Meuuuu Deuuss Finalmente uma mulher foi honesta e não quis se fazer de eterna vítima... Obrigado Cat, eu volto a ter esperança na humanidade....;0;0.6666666666666666
5336;1021;194;masc;20.0;Meuuuu Deuuss Finalmente uma mulher foi honesta e não quis se fazer de eterna vítima... Obrigado Cat, eu volto a ter esperança na humanidade....;1;0.6666666666666666
125;1021;1;fem;24.0;Meuuuu Deuuss Finalmente uma mulher foi honesta e não quis se fazer de eterna vítima... Obrigado Cat, eu volto a ter esperança na humanidade....;1;0.6666666666666666
6699;5;141;masc;47.0;Nesses quesitos o Bozo sempre perde .;0;0.6666666666666666
4294;5;152;masc;32.0;Nesses quesitos o Bozo sempre perde .;1;0.6666666666666666
1490;5;42;fem;23.0;Nesses quesitos o Bozo sempre perde .;1;0.6666666666666666
7921;1165;325;fem;21.0;O cara só quer se promover.;0;0.3333333333333333
2456;1165;74;masc;28.0;O cara só quer se promover.;1;0.3333333333333333
2420;1165;1;fem;24.0;O cara só quer se promover.;0;0.3333333333333333
9160;1429;397;masc;30.0;A sua é mais perturbada de todas. Sabe nem do que está falando.;0;0.0
5279;1429;183;fem;21.0;A sua é mais perturbada de todas. Sabe nem do que está falando.;0;0.0
2178;1429;24;fem;24.0;A sua é mais perturbada de todas. Sabe nem do que está falando.;0;0.0
9487;807;404;masc;35.0;Ela deve estar precisando ser flertada...o tempo dela já foi;1;1.0
9392;807;400;masc;27.0;Ela deve estar precisando ser flertada...o tempo dela já foi;1;1.0
5757;807;220;masc;19.0;Ela deve estar precisando ser flertada...o tempo dela já foi;1;1.0
5254;807;183;fem;21.0;Ela deve estar precisando ser flertada...o tempo dela já foi;1;1.0
7970;2705;324;masc;21.0;Parabéns, Jair !!!  Essa lei com certeza fará o agressor pensar duas vezes antes de agredir uma mulher.;0;0.3333333333333333
4584;2705;169;fem;28.0;Parabéns, Jair !!!  Essa lei com certeza fará o agressor pensar duas vezes antes de agredir uma mulher.;1;0.3333333333333333
459;2705;1;fem;24.0;Parabéns, Jair !!!  Essa lei com certeza fará o agressor pensar duas vezes antes de agredir uma mulher.;0;0.3333333333333333
12673;361;575;fem;22.0;hoje em dia tudo é levado a ferro e fogo.... que mundo mais antipatico, não aguentam uma piada e começa o mimimimmimi;1;0.75
10694;361;1;fem;24.0;hoje em dia tudo é levado a ferro e fogo.... que mundo mais antipatico, não aguentam uma piada e começa o mimimimmimi;1;0.75
10050;361;455;fem;24.0;hoje em dia tudo é levado a ferro e fogo.... que mundo mais antipatico, não aguentam uma piada e começa o mimimimmimi;1;0.75
5344;361;195;fem;20.0;hoje em dia tudo é levado a ferro e fogo.... que mundo mais antipatico, não aguentam uma piada e começa o mimimimmimi;0;0.75
11090;2971;454;fem;21.0;"É triste por que de um lado existem diversas mulheres em situação de risco, algumas literalmente vivendo com o inimigo, mas ao mesmo tempo não é justo termos leis que favoreçam as mulheres com pouca ou nenhuma justificativa.Se prendessem e mantivessem presas as pessoas que matam 99% do que a lei maria da penha propõe já não se faria necessário, todavia como homicidas raramente ficam presos no Brasil a pessoa acaba se sentindo segura pra cometer tais atrocidades.O pior é que frequentemente são as mulheres que defendem tanta proteção ao ""ser humano"" que matou, roubou, sequestrou e até mesmo estuprou, como é o caso do Chambinha e a deputada Maria do Rosário.";1;1.0
10593;2971;305;masc;23.0;"É triste por que de um lado existem diversas mulheres em situação de risco, algumas literalmente vivendo com o inimigo, mas ao mesmo tempo não é justo termos leis que favoreçam as mulheres com pouca ou nenhuma justificativa.Se prendessem e mantivessem presas as pessoas que matam 99% do que a lei maria da penha propõe já não se faria necessário, todavia como homicidas raramente ficam presos no Brasil a pessoa acaba se sentindo segura pra cometer tais atrocidades.O pior é que frequentemente são as mulheres que defendem tanta proteção ao ""ser humano"" que matou, roubou, sequestrou e até mesmo estuprou, como é o caso do Chambinha e a deputada Maria do Rosário.";1;1.0
5434;2971;206;fem;19.0;"É triste por que de um lado existem diversas mulheres em situação de risco, algumas literalmente vivendo com o inimigo, mas ao mesmo tempo não é justo termos leis que favoreçam as mulheres com pouca ou nenhuma justificativa.Se prendessem e mantivessem presas as pessoas que matam 99% do que a lei maria da penha propõe já não se faria necessário, todavia como homicidas raramente ficam presos no Brasil a pessoa acaba se sentindo segura pra cometer tais atrocidades.O pior é que frequentemente são as mulheres que defendem tanta proteção ao ""ser humano"" que matou, roubou, sequestrou e até mesmo estuprou, como é o caso do Chambinha e a deputada Maria do Rosário.";1;1.0
8850;2227;382;fem;36.0;KKKKKKK q idiotice...eu cursei engenharia mecanica e depois design grafico e digo o seguinte, não é preconceito, simplesmente mulheres tendem a escolher carreiras diferentes de homens. Me lembro que em mecanica só havia 1 mulher, em civil elas eram metade da classe e em arquitetura eram maioria. essa diferença de escolhas de carreiras tbm explica a maior parte das diferenças de ganhos salarias. Homens tbm escolhem carreiras com 90% de chances maiores de morte do que mulheres e vc não vê as feministas reclamando disso.;0;0.6666666666666666
3779;2227;128;masc;23.0;KKKKKKK q idiotice...eu cursei engenharia mecanica e depois design grafico e digo o seguinte, não é preconceito, simplesmente mulheres tendem a escolher carreiras diferentes de homens. Me lembro que em mecanica só havia 1 mulher, em civil elas eram metade da classe e em arquitetura eram maioria. essa diferença de escolhas de carreiras tbm explica a maior parte das diferenças de ganhos salarias. Homens tbm escolhem carreiras com 90% de chances maiores de morte do que mulheres e vc não vê as feministas reclamando disso.;1;0.6666666666666666
3114;2227;107;fem;19.0;KKKKKKK q idiotice...eu cursei engenharia mecanica e depois design grafico e digo o seguinte, não é preconceito, simplesmente mulheres tendem a escolher carreiras diferentes de homens. Me lembro que em mecanica só havia 1 mulher, em civil elas eram metade da classe e em arquitetura eram maioria. essa diferença de escolhas de carreiras tbm explica a maior parte das diferenças de ganhos salarias. Homens tbm escolhem carreiras com 90% de chances maiores de morte do que mulheres e vc não vê as feministas reclamando disso.;1;0.6666666666666666
6360;2865;241;fem;24.0;A tendência é aumentar os crimes entre casais. quer só dar direito para um lado, jogando um contra  o outro não procurando a solução. Como pessoas dependentes químico tem que ser tratadas, a violência familiar devia ser tratada pelo ESTADO como doença cancerígena. O que faz o Estado agride ainda mais  o paciente pensando ser a solução.;1;0.3333333333333333
1695;2865;139;masc;22.0;A tendência é aumentar os crimes entre casais. quer só dar direito para um lado, jogando um contra  o outro não procurando a solução. Como pessoas dependentes químico tem que ser tratadas, a violência familiar devia ser tratada pelo ESTADO como doença cancerígena. O que faz o Estado agride ainda mais  o paciente pensando ser a solução.;0;0.3333333333333333
1513;2865;42;fem;23.0;A tendência é aumentar os crimes entre casais. quer só dar direito para um lado, jogando um contra  o outro não procurando a solução. Como pessoas dependentes químico tem que ser tratadas, a violência familiar devia ser tratada pelo ESTADO como doença cancerígena. O que faz o Estado agride ainda mais  o paciente pensando ser a solução.;0;0.3333333333333333
7127;785;251;fem;23.0;As francesas são as melhores... Uhaa !!!;1;1.0
2290;785;69;masc;23.0;As francesas são as melhores... Uhaa !!!;1;1.0
213;785;9;fem;25.0;As francesas são as melhores... Uhaa !!!;1;1.0
11356;444;481;fem;21.0;Eu tenho vergonha do presidente do Brasil. Um homem que não sabe do limites que o cargo impõe . ofende de forma gratuita . E essa é a educação que passou aos filhos .Essa será a diplomacia que terá seu igualmente mal educado filho? O que o senado irá querer para o Brasil avalizando isso? Parece que está claro quem são. Causam muita vergonha sim. ;0;0.0
2224;444;70;fem;25.0;Eu tenho vergonha do presidente do Brasil. Um homem que não sabe do limites que o cargo impõe . ofende de forma gratuita . E essa é a educação que passou aos filhos .Essa será a diplomacia que terá seu igualmente mal educado filho? O que o senado irá querer para o Brasil avalizando isso? Parece que está claro quem são. Causam muita vergonha sim. ;0;0.0
634;444;18;masc;20.0;Eu tenho vergonha do presidente do Brasil. Um homem que não sabe do limites que o cargo impõe . ofende de forma gratuita . E essa é a educação que passou aos filhos .Essa será a diplomacia que terá seu igualmente mal educado filho? O que o senado irá querer para o Brasil avalizando isso? Parece que está claro quem são. Causam muita vergonha sim. ;0;0.0
12029;1914;520;fem;27.0;Generalização não, mas você já viu alguma noticia de mulher que afundou o cranio do marido, porque ele resolver fazer a barba, cortar ou pintar o cabelo? ;0;0.0
4794;1914;174;fem;28.0;Generalização não, mas você já viu alguma noticia de mulher que afundou o cranio do marido, porque ele resolver fazer a barba, cortar ou pintar o cabelo? ;0;0.0
302;1914;1;fem;24.0;Generalização não, mas você já viu alguma noticia de mulher que afundou o cranio do marido, porque ele resolver fazer a barba, cortar ou pintar o cabelo? ;0;0.0
12348;1401;547;fem;24.0;posta ai Julia que sexo antes do casamento é pecado,ta na bilbia,vc tem coragem de postar verdades uteis,ou prefere postar coisinhas que todo mundo quer ouvir?poste o que eles precisam ouvir e não só o que eles querem ouvir!;0;0.4
12344;1401;546;fem;26.0;posta ai Julia que sexo antes do casamento é pecado,ta na bilbia,vc tem coragem de postar verdades uteis,ou prefere postar coisinhas que todo mundo quer ouvir?poste o que eles precisam ouvir e não só o que eles querem ouvir!;1;0.4
8025;1401;335;masc;26.0;posta ai Julia que sexo antes do casamento é pecado,ta na bilbia,vc tem coragem de postar verdades uteis,ou prefere postar coisinhas que todo mundo quer ouvir?poste o que eles precisam ouvir e não só o que eles querem ouvir!;0;0.4
4071;1401;132;fem;23.0;posta ai Julia que sexo antes do casamento é pecado,ta na bilbia,vc tem coragem de postar verdades uteis,ou prefere postar coisinhas que todo mundo quer ouvir?poste o que eles precisam ouvir e não só o que eles querem ouvir!;1;0.4
1279;1401;29;fem;27.0;posta ai Julia que sexo antes do casamento é pecado,ta na bilbia,vc tem coragem de postar verdades uteis,ou prefere postar coisinhas que todo mundo quer ouvir?poste o que eles precisam ouvir e não só o que eles querem ouvir!;0;0.4
8935;2534;386;fem;28.0;Feminismo e Machismo... 2 grandes problemas da sociedade quando na verdade faltam homens e mulheres que honrem seus órgãos sexuais....;1;1.0
6369;2534;241;fem;24.0;Feminismo e Machismo... 2 grandes problemas da sociedade quando na verdade faltam homens e mulheres que honrem seus órgãos sexuais....;1;1.0
3603;2534;31;fem;25.0;Feminismo e Machismo... 2 grandes problemas da sociedade quando na verdade faltam homens e mulheres que honrem seus órgãos sexuais....;1;1.0
2320;2534;71;fem;21.0;Feminismo e Machismo... 2 grandes problemas da sociedade quando na verdade faltam homens e mulheres que honrem seus órgãos sexuais....;1;1.0
11556;3246;483;fem;30.0;MUITO TRISTE E UM PÉSSIMO EXEMPLO, QUEM SOU EU PARA JULGAR, MAS ACHO QUE NÃO DEVERIA TER SIDO ASSIM, UMA TRISTE HISTÓRIA, ACHO QUE TERIA SIDO MELHOR TER PERDOADO AINDA QUE SE SEPARASSE E BUSCAR UMA NOVA EXPERIÊNCIA SEM ESSE NEGÓCIO DE VÁRIOS.;1;1.0
8275;3246;349;masc;24.0;MUITO TRISTE E UM PÉSSIMO EXEMPLO, QUEM SOU EU PARA JULGAR, MAS ACHO QUE NÃO DEVERIA TER SIDO ASSIM, UMA TRISTE HISTÓRIA, ACHO QUE TERIA SIDO MELHOR TER PERDOADO AINDA QUE SE SEPARASSE E BUSCAR UMA NOVA EXPERIÊNCIA SEM ESSE NEGÓCIO DE VÁRIOS.;1;1.0
5845;3246;213;fem;19.0;MUITO TRISTE E UM PÉSSIMO EXEMPLO, QUEM SOU EU PARA JULGAR, MAS ACHO QUE NÃO DEVERIA TER SIDO ASSIM, UMA TRISTE HISTÓRIA, ACHO QUE TERIA SIDO MELHOR TER PERDOADO AINDA QUE SE SEPARASSE E BUSCAR UMA NOVA EXPERIÊNCIA SEM ESSE NEGÓCIO DE VÁRIOS.;1;1.0
10772;3880;360;fem;27.0;A última cartada do Robinho era invocar os bolsonaristas para devender sua imagem nas redes, nem isso funcionou direito. ;1;0.6666666666666666
10133;3880;250;masc;23.0;A última cartada do Robinho era invocar os bolsonaristas para devender sua imagem nas redes, nem isso funcionou direito. ;0;0.6666666666666666
7511;3880;276;fem;22.0;A última cartada do Robinho era invocar os bolsonaristas para devender sua imagem nas redes, nem isso funcionou direito. ;1;0.6666666666666666
11551;3876;483;fem;30.0;Não, porque tu já tinha enfiado todas no teu lulu.;1;0.6666666666666666
11473;3876;447;fem;28.0;Não, porque tu já tinha enfiado todas no teu lulu.;0;0.6666666666666666
7502;3876;256;fem;27.0;Não, porque tu já tinha enfiado todas no teu lulu.;1;0.6666666666666666
11793;2695;501;fem;22.0;Mais uma lei que não será cumprida. Homens agridem mulheres, que fazem boletim de ocorrência e fica por isso mesmo. Eu nunca fui agredida por homem nem pretendo ser. Tenho 34 anos e nunca me casei, nem pretendo, para não correr o risco de ser espancada por homem algum. ;0;0.3333333333333333
10607;2695;305;masc;23.0;Mais uma lei que não será cumprida. Homens agridem mulheres, que fazem boletim de ocorrência e fica por isso mesmo. Eu nunca fui agredida por homem nem pretendo ser. Tenho 34 anos e nunca me casei, nem pretendo, para não correr o risco de ser espancada por homem algum. ;0;0.3333333333333333
3740;2695;128;masc;23.0;Mais uma lei que não será cumprida. Homens agridem mulheres, que fazem boletim de ocorrência e fica por isso mesmo. Eu nunca fui agredida por homem nem pretendo ser. Tenho 34 anos e nunca me casei, nem pretendo, para não correr o risco de ser espancada por homem algum. ;1;0.3333333333333333
7003;2078;52;masc;23.0;E as despesas que sua teve com a burrice desse covarde deveria ficar preso enquanto não pagar o último centavo das despesas e pagar a estadia na cadeia quer dizer quanto mais rápido ele ressarcir o sua mais barato fica pra ele;0;0.0
3057;2078;103;fem;23.0;E as despesas que sua teve com a burrice desse covarde deveria ficar preso enquanto não pagar o último centavo das despesas e pagar a estadia na cadeia quer dizer quanto mais rápido ele ressarcir o sua mais barato fica pra ele;0;0.0
1065;2078;1;fem;24.0;E as despesas que sua teve com a burrice desse covarde deveria ficar preso enquanto não pagar o último centavo das despesas e pagar a estadia na cadeia quer dizer quanto mais rápido ele ressarcir o sua mais barato fica pra ele;0;0.0
8626;722;367;masc;30.0;*falaciosa;0;0.25
8008;722;329;masc;29.0;*falaciosa;0;0.25
3113;722;106;fem;27.0;*falaciosa;1;0.25
1879;722;61;fem;27.0;*falaciosa;0;0.25
10889;3861;1;fem;24.0;Estupro superveniente: Quando a moça se arrepende depois do ato consumado. ;1;1.0
10293;3861;289;fem;28.0;Estupro superveniente: Quando a moça se arrepende depois do ato consumado. ;1;1.0
7428;3861;273;fem;37.0;Estupro superveniente: Quando a moça se arrepende depois do ato consumado. ;1;1.0
12395;2474;549;fem;21.0;BELEZA, MAS TEM QUE MOSTRAR OS PEITINHOS.;1;1.0
6837;2474;141;masc;47.0;BELEZA, MAS TEM QUE MOSTRAR OS PEITINHOS.;1;1.0
5913;2474;181;fem;30.0;BELEZA, MAS TEM QUE MOSTRAR OS PEITINHOS.;1;1.0
3286;2474;110;fem;21.0;BELEZA, MAS TEM QUE MOSTRAR OS PEITINHOS.;1;1.0
12162;2288;536;fem;25.0;Qual a explicação das feministas? eu hein.... as mulheres são livres pra escolher o curso que querem fazer.. e os requisitos não levam em consideração gênero.. se não fazem é porque não querem... preferem outras.;1;1.0
8567;2288;322;masc;24.0;Qual a explicação das feministas? eu hein.... as mulheres são livres pra escolher o curso que querem fazer.. e os requisitos não levam em consideração gênero.. se não fazem é porque não querem... preferem outras.;1;1.0
3340;2288;67;fem;23.0;Qual a explicação das feministas? eu hein.... as mulheres são livres pra escolher o curso que querem fazer.. e os requisitos não levam em consideração gênero.. se não fazem é porque não querem... preferem outras.;1;1.0
8881;199;386;fem;28.0; O TAL DE MACRON VEM QUERER MANDAR NO BRASIL... AGORA AGUENTA ...COMEÇOU SE EMVOLVER COM COM A NOSSA SOBERANIA ... E GANHOU UM RAPA KKKK;1;0.6666666666666666
8875;199;385;masc;25.0; O TAL DE MACRON VEM QUERER MANDAR NO BRASIL... AGORA AGUENTA ...COMEÇOU SE EMVOLVER COM COM A NOSSA SOBERANIA ... E GANHOU UM RAPA KKKK;0;0.6666666666666666
1232;199;31;fem;25.0; O TAL DE MACRON VEM QUERER MANDAR NO BRASIL... AGORA AGUENTA ...COMEÇOU SE EMVOLVER COM COM A NOSSA SOBERANIA ... E GANHOU UM RAPA KKKK;1;0.6666666666666666
6746;369;141;masc;47.0;BRUX4 ! BRUXA ! BRUXA !!!!!!!!!!!!;1;0.6666666666666666
3590;369;31;fem;25.0;BRUX4 ! BRUXA ! BRUXA !!!!!!!!!!!!;1;0.6666666666666666
2204;369;70;fem;25.0;BRUX4 ! BRUXA ! BRUXA !!!!!!!!!!!!;0;0.6666666666666666
11578;3632;491;fem;22.0;PASSARINHO QUE DORME COM MORCEGO ACABA DORMINDO DE CABEÇA PARA BAIXO. PRECISAVAM EXPLICAR ISSO PRA INOCENTE CACHACEIRA;1;1.0
10251;3632;1;fem;24.0;PASSARINHO QUE DORME COM MORCEGO ACABA DORMINDO DE CABEÇA PARA BAIXO. PRECISAVAM EXPLICAR ISSO PRA INOCENTE CACHACEIRA;1;1.0
7184;3632;305;masc;23.0;PASSARINHO QUE DORME COM MORCEGO ACABA DORMINDO DE CABEÇA PARA BAIXO. PRECISAVAM EXPLICAR ISSO PRA INOCENTE CACHACEIRA;1;1.0
6562;2010;249;fem;26.0;Chama a Delegada do Caso da Emilly, ela sim é eficiente.;0;0.0
2024;2010;31;fem;25.0;Chama a Delegada do Caso da Emilly, ela sim é eficiente.;0;0.0
355;2010;1;fem;24.0;Chama a Delegada do Caso da Emilly, ela sim é eficiente.;0;0.0
11871;1142;509;masc;29.0;o CR7 vende 2 milhões de blusa do Real Madrid Por anoO Rodrigo Pimpão 2 milA Marta vendeu 3,5 milRodrigo Pimpão e marta merecem ter o mesmo salário de CR7?;1;0.3333333333333333
4907;1142;168;fem;30.0;o CR7 vende 2 milhões de blusa do Real Madrid Por anoO Rodrigo Pimpão 2 milA Marta vendeu 3,5 milRodrigo Pimpão e marta merecem ter o mesmo salário de CR7?;0;0.3333333333333333
2218;1142;24;fem;24.0;o CR7 vende 2 milhões de blusa do Real Madrid Por anoO Rodrigo Pimpão 2 milA Marta vendeu 3,5 milRodrigo Pimpão e marta merecem ter o mesmo salário de CR7?;0;0.3333333333333333
11609;740;486;fem;56.0;Beleza e fundamental! Então sorriam quando forem paqueradas ..;1;1.0
5199;740;183;fem;21.0;Beleza e fundamental! Então sorriam quando forem paqueradas ..;1;1.0
5071;740;179;fem;20.0;Beleza e fundamental! Então sorriam quando forem paqueradas ..;1;1.0
7905;2166;324;masc;21.0;kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk patinha quebrada;1;0.6666666666666666
4248;2166;156;masc;31.0;kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk patinha quebrada;1;0.6666666666666666
3008;2166;99;fem;22.0;kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk patinha quebrada;0;0.6666666666666666
8200;2986;343;fem;28.0;O homem que pratica esse tipo de feminicídio está querendo mais é mostrar que se considera vítima de uma violência,. Aos seus olhos, o término da relação contra a sua vontade é uma injustiça, é algo que ele não merece.;0;0.3333333333333333
3736;2986;65;fem;38.0;O homem que pratica esse tipo de feminicídio está querendo mais é mostrar que se considera vítima de uma violência,. Aos seus olhos, o término da relação contra a sua vontade é uma injustiça, é algo que ele não merece.;1;0.3333333333333333
1962;2986;64;masc;24.0;O homem que pratica esse tipo de feminicídio está querendo mais é mostrar que se considera vítima de uma violência,. Aos seus olhos, o término da relação contra a sua vontade é uma injustiça, é algo que ele não merece.;0;0.3333333333333333
8310;230;350;masc;29.0;Já somos culpados pela Michele casar com esse asqueroso, horrível, chega né?;1;0.6
8245;230;348;fem;20.0;Já somos culpados pela Michele casar com esse asqueroso, horrível, chega né?;1;0.6
8244;230;349;masc;24.0;Já somos culpados pela Michele casar com esse asqueroso, horrível, chega né?;0;0.6
3278;230;110;fem;21.0;Já somos culpados pela Michele casar com esse asqueroso, horrível, chega né?;1;0.6
1000;230;25;fem;22.0;Já somos culpados pela Michele casar com esse asqueroso, horrível, chega né?;0;0.6
9040;1663;390;fem;22.0;O coitado tem que usar óculos!!! ;1;1.0
6573;1663;55;fem;20.0;O coitado tem que usar óculos!!! ;1;1.0
5504;1663;213;fem;19.0;O coitado tem que usar óculos!!! ;1;1.0
4033;1663;148;fem;25.0;O coitado tem que usar óculos!!! ;1;1.0
8108;78;338;fem;26.0;Mun rá !!!  Caverna do Dragão;1;0.6666666666666666
3920;78;144;masc;29.0;Mun rá !!!  Caverna do Dragão;0;0.6666666666666666
586;78;16;fem;21.0;Mun rá !!!  Caverna do Dragão;1;0.6666666666666666
11541;3865;488;fem;24.0;Mimimimimimimimimi;1;1.0
8282;3865;348;fem;20.0;Mimimimimimimimimi;1;1.0
7545;3865;276;fem;22.0;Mimimimimimimimimi;1;1.0
12695;4029;26;masc;25.0;Boa noite! Ainda vai haver uma reviravolta neste caso. o culpado pelo o estrupo tem que ser punido. não a vitima. Aqui tem vários comentários de pessoas condenando a mulher. e defendendo o estuprador???  gente nojenta. A justiça tem que prevalecer a favor dessa mulher, que fui vitima de estrupo. .;0;0.0
11867;4029;505;masc;19.0;Boa noite! Ainda vai haver uma reviravolta neste caso. o culpado pelo o estrupo tem que ser punido. não a vitima. Aqui tem vários comentários de pessoas condenando a mulher. e defendendo o estuprador???  gente nojenta. A justiça tem que prevalecer a favor dessa mulher, que fui vitima de estrupo. .;0;0.0
10313;4029;289;fem;28.0;Boa noite! Ainda vai haver uma reviravolta neste caso. o culpado pelo o estrupo tem que ser punido. não a vitima. Aqui tem vários comentários de pessoas condenando a mulher. e defendendo o estuprador???  gente nojenta. A justiça tem que prevalecer a favor dessa mulher, que fui vitima de estrupo. .;0;0.0
7296;4029;262;masc;22.0;Boa noite! Ainda vai haver uma reviravolta neste caso. o culpado pelo o estrupo tem que ser punido. não a vitima. Aqui tem vários comentários de pessoas condenando a mulher. e defendendo o estuprador???  gente nojenta. A justiça tem que prevalecer a favor dessa mulher, que fui vitima de estrupo. .;0;0.0
8219;1998;344;masc;23.0;Tem que ser muito tr.oux,a pra querer dar lição de moral em troll kkkkkk;0;0.3333333333333333
5507;1998;213;fem;19.0;Tem que ser muito tr.oux,a pra querer dar lição de moral em troll kkkkkk;1;0.3333333333333333
5002;1998;178;fem;31.0;Tem que ser muito tr.oux,a pra querer dar lição de moral em troll kkkkkk;0;0.3333333333333333
